relativePath,originalExt,originalBytes,jpegBytes,deltaBytes,deltaPercent,originalSize,jpegSize,quality
matrix-reasoning/assets/problems/17_rpmR7_szP_shD_clA_rA_P3/L1rpmR7_szP_shD_clA_rA_P3_stimulusFULL.png,png,36227,31384,-4843,-13.37,35.38 KB,30.65 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_alternative_1.png,png,1273,2854,1581,124.19,1.24 KB,2.79 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_alternative_3.png,png,1492,3844,2352,157.64,1.46 KB,3.75 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_alternative_5.png,png,1110,2077,967,87.12,1.08 KB,2.03 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_answer.png,png,1302,2945,1643,126.19,1.27 KB,2.88 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_stimulus.png,png,29614,25690,-3924,-13.25,28.92 KB,25.09 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_stimulusFULL.png,png,30081,28081,-2000,-6.65,29.38 KB,27.42 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_alternative_2.png,png,4285,3223,-1062,-24.78,4.18 KB,3.15 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_alternative_4.png,png,4980,2907,-2073,-41.63,4.86 KB,2.84 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_alternative_6.png,png,3281,1846,-1435,-43.74,3.20 KB,1.80 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_answer.png,png,4818,3049,-1769,-36.72,4.71 KB,2.98 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_stimulus.png,png,34307,27743,-6564,-19.13,33.50 KB,27.09 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_stimulusFULL.png,png,38314,30193,-8121,-21.20,37.42 KB,29.49 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_alternative_2.png,png,1637,4895,3258,199.02,1.60 KB,4.78 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_alternative_4.png,png,1666,4657,2991,179.53,1.63 KB,4.55 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_alternative_5.png,png,807,1751,944,116.98,807.00 B,1.71 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_answer.png,png,801,2440,1639,204.62,801.00 B,2.38 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_stimulus.png,png,15890,26642,10752,67.67,15.52 KB,26.02 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_stimulusFULL.png,png,15936,28597,12661,79.45,15.56 KB,27.93 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_alternative_1.png,png,4924,3519,-1405,-28.53,4.81 KB,3.44 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_alternative_4.png,png,5577,3170,-2407,-43.16,5.45 KB,3.10 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_alternative_6.png,png,1928,3769,1841,95.49,1.88 KB,3.68 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_answer.png,png,5312,4240,-1072,-20.18,5.19 KB,4.14 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_stimulus.png,png,6138,19992,13854,225.71,5.99 KB,19.52 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_stimulusFULL.png,png,11727,23823,12096,103.15,11.45 KB,23.26 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_alternative_0.png,png,782,2537,1755,224.42,782.00 B,2.48 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_alternative_1.png,png,801,2476,1675,209.11,801.00 B,2.42 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_alternative_2.png,png,1926,5885,3959,205.56,1.88 KB,5.75 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_answer.png,png,796,2537,1741,218.72,796.00 B,2.48 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_stimulus.png,png,35617,41859,6242,17.53,34.78 KB,40.88 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_stimulusFULL.png,png,35457,44125,8668,24.45,34.63 KB,43.09 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_alternative_0.png,png,1926,5885,3959,205.56,1.88 KB,5.75 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_alternative_1.png,png,1931,5548,3617,187.31,1.89 KB,5.42 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_alternative_2.png,png,1925,5851,3926,203.95,1.88 KB,5.71 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_answer.png,png,1919,5705,3786,197.29,1.87 KB,5.57 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_stimulus.png,png,19576,23466,3890,19.87,19.12 KB,22.92 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_stimulusFULL.png,png,21186,28254,7068,33.36,20.69 KB,27.59 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_alternative_2.png,png,4435,5158,723,16.30,4.33 KB,5.04 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_alternative_3.png,png,4618,5016,398,8.62,4.51 KB,4.90 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_alternative_4.png,png,4474,5142,668,14.93,4.37 KB,5.02 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_answer.png,png,4482,5056,574,12.81,4.38 KB,4.94 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_stimulus.png,png,27185,36123,8938,32.88,26.55 KB,35.28 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_stimulusFULL.png,png,30904,40767,9863,31.91,30.18 KB,39.81 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_alternative_1.png,png,1468,1779,311,21.19,1.43 KB,1.74 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_alternative_4.png,png,3009,1836,-1173,-38.98,2.94 KB,1.79 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_alternative_5.png,png,2389,5253,2864,119.88,2.33 KB,5.13 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_answer.png,png,1500,1721,221,14.73,1.46 KB,1.68 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_stimulus.png,png,7864,21793,13929,177.12,7.68 KB,21.28 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_stimulusFULL.png,png,8738,23025,14287,163.50,8.53 KB,22.49 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_alternative_2.png,png,3104,1795,-1309,-42.17,3.03 KB,1.75 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_alternative_3.png,png,1287,1395,108,8.39,1.26 KB,1.36 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_alternative_6.png,png,2885,1535,-1350,-46.79,2.82 KB,1.50 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_answer.png,png,2493,1297,-1196,-47.97,2.43 KB,1.27 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_stimulus.png,png,17434,21508,4074,23.37,17.03 KB,21.00 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_stimulusFULL.png,png,19209,22293,3084,16.05,18.76 KB,21.77 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_alternative_2.png,png,1393,3004,1611,115.65,1.36 KB,2.93 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_alternative_3.png,png,963,1410,447,46.42,963.00 B,1.38 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_alternative_4.png,png,1015,1803,788,77.64,1015.00 B,1.76 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_answer.png,png,1137,2000,863,75.90,1.11 KB,1.95 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_stimulus.png,png,19655,23264,3609,18.36,19.19 KB,22.72 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_stimulusFULL.png,png,20179,24662,4483,22.22,19.71 KB,24.08 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_alternative_3.png,png,1459,3239,1780,122.00,1.42 KB,3.16 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_alternative_4.png,png,796,2541,1745,219.22,796.00 B,2.48 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_alternative_5.png,png,1551,5164,3613,232.95,1.51 KB,5.04 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_answer.png,png,1898,5862,3964,208.85,1.85 KB,5.72 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_stimulus.png,png,18338,28949,10611,57.86,17.91 KB,28.27 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_stimulusFULL.png,png,19867,33864,13997,70.45,19.40 KB,33.07 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_alternative_0.png,png,4958,3485,-1473,-29.71,4.84 KB,3.40 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_alternative_5.png,png,3667,2299,-1368,-37.31,3.58 KB,2.25 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_alternative_6.png,png,5765,3461,-2304,-39.97,5.63 KB,3.38 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_answer.png,png,5501,3339,-2162,-39.30,5.37 KB,3.26 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_stimulus.png,png,20141,24405,4264,21.17,19.67 KB,23.83 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_stimulusFULL.png,png,24742,27181,2439,9.86,24.16 KB,26.54 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_alternative_4.png,png,801,1838,1037,129.46,801.00 B,1.79 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_alternative_5.png,png,1475,4127,2652,179.80,1.44 KB,4.03 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_alternative_6.png,png,1763,4549,2786,158.03,1.72 KB,4.44 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_answer.png,png,1288,3342,2054,159.47,1.26 KB,3.26 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_stimulus.png,png,6702,22771,16069,239.76,6.54 KB,22.24 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_stimulusFULL.png,png,7243,25733,18490,255.28,7.07 KB,25.13 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_alternative_0.png,png,4772,3305,-1467,-30.74,4.66 KB,3.23 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_alternative_4.png,png,2959,2044,-915,-30.92,2.89 KB,2.00 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_alternative_5.png,png,3485,1981,-1504,-43.16,3.40 KB,1.93 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_answer.png,png,3252,2049,-1203,-36.99,3.18 KB,2.00 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_stimulus.png,png,12209,23903,11694,95.78,11.92 KB,23.34 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_stimulusFULL.png,png,13925,25578,11653,83.68,13.60 KB,24.98 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_alternative_3.png,png,4325,2613,-1712,-39.58,4.22 KB,2.55 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_alternative_4.png,png,4379,3152,-1227,-28.02,4.28 KB,3.08 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_alternative_6.png,png,4132,3190,-942,-22.80,4.04 KB,3.12 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_answer.png,png,4210,3190,-1020,-24.23,4.11 KB,3.12 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_stimulus.png,png,20970,20305,-665,-3.17,20.48 KB,19.83 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_stimulusFULL.png,png,24571,22691,-1880,-7.65,24.00 KB,22.16 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_alternative_1.png,png,844,1544,700,82.94,844.00 B,1.51 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_alternative_2.png,png,1278,3010,1732,135.52,1.25 KB,2.94 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_alternative_6.png,png,1578,3396,1818,115.21,1.54 KB,3.32 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_answer.png,png,1398,2995,1597,114.23,1.37 KB,2.92 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_stimulus.png,png,15741,34948,19207,122.02,15.37 KB,34.13 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_stimulusFULL.png,png,16299,37309,21010,128.90,15.92 KB,36.43 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_alternative_1.png,png,6609,3676,-2933,-44.38,6.45 KB,3.59 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_alternative_4.png,png,6544,3755,-2789,-42.62,6.39 KB,3.67 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_alternative_5.png,png,6483,3557,-2926,-45.13,6.33 KB,3.47 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_answer.png,png,6359,3908,-2451,-38.54,6.21 KB,3.82 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_stimulus.png,png,18589,23844,5255,28.27,18.15 KB,23.29 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_stimulusFULL.png,png,24183,27429,3246,13.42,23.62 KB,26.79 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_alternative_2.png,png,1417,3796,2379,167.89,1.38 KB,3.71 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_alternative_3.png,png,1281,2250,969,75.64,1.25 KB,2.20 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_alternative_5.png,png,768,1282,514,66.93,768.00 B,1.25 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_answer.png,png,1357,2461,1104,81.36,1.33 KB,2.40 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_stimulus.png,png,20491,28717,8226,40.14,20.01 KB,28.04 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_stimulusFULL.png,png,21051,30646,9595,45.58,20.56 KB,29.93 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_alternative_0.png,png,4493,4174,-319,-7.10,4.39 KB,4.08 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_alternative_4.png,png,2985,2596,-389,-13.03,2.92 KB,2.54 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_alternative_5.png,png,7005,7092,87,1.24,6.84 KB,6.93 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_answer.png,png,5880,6073,193,3.28,5.74 KB,5.93 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_stimulus.png,png,15796,28369,12573,79.60,15.43 KB,27.70 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_stimulusFULL.png,png,19166,33685,14519,75.75,18.72 KB,32.90 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_alternative_2.png,png,6435,5445,-990,-15.38,6.28 KB,5.32 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_alternative_3.png,png,3775,2446,-1329,-35.21,3.69 KB,2.39 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_alternative_6.png,png,6331,4262,-2069,-32.68,6.18 KB,4.16 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_answer.png,png,5784,4403,-1381,-23.88,5.65 KB,4.30 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_stimulus.png,png,32415,40000,7585,23.40,31.66 KB,39.06 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_stimulusFULL.png,png,35829,43845,8016,22.37,34.99 KB,42.82 KB,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_alternative_0.png,png,895,1107,212,23.69,895.00 B,1.08 KB,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_alternative_2.png,png,893,1067,174,19.48,893.00 B,1.04 KB,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_alternative_4.png,png,869,961,92,10.59,869.00 B,961.00 B,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_answer.png,png,834,917,83,9.95,834.00 B,917.00 B,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_stimulus.png,png,28418,28107,-311,-1.09,27.75 KB,27.45 KB,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_stimulusFULL.png,png,28505,28456,-49,-0.17,27.84 KB,27.79 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_alternative_4.png,png,2879,1794,-1085,-37.69,2.81 KB,1.75 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_alternative_5.png,png,1874,1984,110,5.87,1.83 KB,1.94 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_alternative_6.png,png,2861,1847,-1014,-35.44,2.79 KB,1.80 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_answer.png,png,2876,1731,-1145,-39.81,2.81 KB,1.69 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_stimulus.png,png,8869,15125,6256,70.54,8.66 KB,14.77 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_stimulusFULL.png,png,11240,16379,5139,45.72,10.98 KB,16.00 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_alternative_0.png,png,1917,3245,1328,69.27,1.87 KB,3.17 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_alternative_3.png,png,5648,3896,-1752,-31.02,5.52 KB,3.80 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_alternative_5.png,png,5310,3278,-2032,-38.27,5.19 KB,3.20 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_answer.png,png,1990,3435,1445,72.61,1.94 KB,3.35 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_stimulus.png,png,25943,29187,3244,12.50,25.33 KB,28.50 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_stimulusFULL.png,png,27299,32226,4927,18.05,26.66 KB,31.47 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_alternative_2.png,png,919,2568,1649,179.43,919.00 B,2.51 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_alternative_3.png,png,1143,3136,1993,174.37,1.12 KB,3.06 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_alternative_4.png,png,1287,3484,2197,170.71,1.26 KB,3.40 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_answer.png,png,1291,3186,1895,146.79,1.26 KB,3.11 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_stimulus.png,png,14794,22857,8063,54.50,14.45 KB,22.32 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_stimulusFULL.png,png,15494,25426,9932,64.10,15.13 KB,24.83 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_alternative_1.png,png,1853,4587,2734,147.54,1.81 KB,4.48 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_alternative_3.png,png,1539,3185,1646,106.95,1.50 KB,3.11 KB,85
